1063208206611161093,"RT @DavidNir Man this is making me angry. You have Chuck Schumer, who's constitutionally incapable of standing up to Trump and is determined to sell us out to Facebook, waltzing to another term, while Nancy Pelosi, who passed freakin' Obamacare, is getting challenged https://t.co/FEhyMWvvOb"
1063208206283943937,"RT @MaddowBlog What we're seeing from Donald Trump and his team in Florida is from a playbook that was developed in 2016 that they ended up not having to use. But they appear to be making use of it now. https://t.co/LigCSffaP9"
1063208206128672769,"RT @DAUM4Congress People that would make a better POTUS than TRUMP. https://t.co/JPeGG2JwJd"
1063208205981872128,"RT @krassenstein BREAKING: The following news orgs will support CNN and @Acosta in an amicus brief. In other words it will be Practically every major news organization siding against TrumpAPBloombergFirst Look MediaFox NewsGannettNBC NewsNYTPOLITICOEW ScrippsUSA TodayWash Post"
1063208205860380672,"RT @Alyssa_Milano Ivanka Trump gets initial approval from China for 16 new trademarks—including for 'voting machines' https://t.co/TuCPsqcTYo"
1063208205839421441,"RT @ByronTau In a court hearing over @acosta’s press credential, government lawyers advanced a legal theory that would let President Trump ban reporters from White House grounds for any reason — including the tenor and tone of their coverage.  https://t.co/mII4L4AVGB"
1063208205642276867,"RT @Alyssa_Milano All rightwing media &amp; Trump talked about before the election was the “caravan” &amp; how terrified we should all be by the women &amp; children fleeing violence. And now? Nothing. No one is talking about this.It was a manufactured crisis and a blatant effort to scare voters."
1063208205164138496,"RT @RemynouLeChat MAKE TRUMP GET A BRAIN ! https://t.co/MGDXrohmA5"
1063208205075894272,"RT @Snowbirdsix1000 @RepAdamSchiff @joemamma_1 What about Trump being suddenly so concerned with the inner workings of Mueller investigation.What does he know about inner workings???Has Trump lackey Whitaker been sharing info with WH???"
1063208204564336642,"RT @treasonstickers Things Trump has never done:- Bought groceries- Sent an email- Used a computer- Respected a woman- Respected a minority- Worn a condom- Used proper grammar- Raised “good” children- Been to church- Told the truth- Paid taxes- Exercised- ApologizedWhat else? 👇"
1063208204539170817,"RT @politicususa Nicolle Wallace reported that a White House source told her that Trump is having a meltdown over the Mueller investigation and that his mental state is at it's worst point in years. https://t.co/FT4CMD5Uiy https://t.co/a3fNTdawUm"
1063208204413411330,"@Jan4USA @TheView https://t.co/S6DigIoOh6 can't excuse that as just a high school kid. Then you say since the thing that did not happen- per you he has lived an exemplary life-- no, exemplary people do not lie under oath. He lied when he bragged of Trump's extraordinary vetting of him--"
1063208204019019776,"RT @CREWcrew Donald Trump Jr went to India to promote condo sales. His trip cost taxpayers almost $100,000.That’s essentially the government spending money on the president’s private business. https://t.co/NU21iSy1mW"
1063208203809378304,"@mmpadellan Every day is a new gaslight. As though we never heard trump call the press the enemy of the people. As though we never saw him point at, and demean Acosta in front of the entire press corps."
1063208203721297921,"@EcoWatch @UNFCCC The verdict is in. The Scientific Community, from around the world, the world's best climate Scientists have pronounced themselves in stark, clear words. No place for doubt or denial. Unless you are a Science-denying dumbass fool or Fossil Fuel stooge. Trump &amp; enablers are both?"
1063208203222175751,"RT @BernieSanders Since Trump's tax cuts were passed, the 1,000 largest public companies have actually reduced employment, on balance. They have announced the elimination of nearly 140,000 jobs — which is almost double the 73,000 jobs they say they have created. https://t.co/wwezohOV1G"
1063208203222167553,"RT @SethAbramson Mainers (and frankly all Upper New Englanders) are big believers in a responsible federal government that doesn't over-reach. Trump is over-reaching at a historically criminal level and Susan Collins—who is tasked with representing the State of Maine—is AWOL. That's unacceptable. https://t.co/OB4ecef6MQ"
1063208202970517511,"RT @seemasirohi Opinion | The White House bickering endangers national security. @Joshrogin lays bare the ugliness inside and defends Ricardel who was fired thanks to Melania Trump https://t.co/7WPanw4C0w"
1063208202513391616,"@mitchellvii @_MariaBetty The question of the day.  Aside from ""I hate Trump,"" what was their platform?  They claimed it was healthcare, but they presented no specifics to any plan to get there.  In my opinion, it was a massive fraud which included non-citizens voting and mail in phony ballot, etc."
1063208202135728128,"RT @billmaher Before election, I told Trump voters, as soon as its over, the caravan will disappear from the news...see? And to the media (especially cable news) who say the caravan ""has disappeared from the news"" - you put it there! You are always doing Trump's bidding for him. #Enablers"
1063208202010021888,"RT @EdKrassen What do Republicans want so badly?For someone to replace Nancy Pelosi.What does Russia want so badly?For someone to replace Nancy Pelosi.What does Trump want so badly?For someone to replace Nancy Pelosi.HERE'S AN IDEA:LET'S NOT REPLACE NANCY PELOSI (@NancyPelosi)"
1063208201913597953,"RT @sonofnariman ""The Saudis are very angry at Trump. They don’t trust him any more and feel very strongly about a cut. They had no heads-up about the [Iran] waivers""https://t.co/x43RbHmfE4"
1063208201833848832,"Thank you President Trump for scrambling the hearts and minds of liberal pukes everywhere https://t.co/EuCpZrJOdR"
1063208201665994752,"@cnnbrk This guy looks pure evil .. him and Trump would most certainly get along ."
1063208201644994560,"RT @ABCPolitics ""The president continues to wage an all out campaign to obstruct the Mueller investigation,"" House Minority Leader Nancy Pelosi says.""President Trump installed Matthew Whitaker as acting AG for one purpose: to end the investigation,"" she adds. https://t.co/TYtgVuY14S https://t.co/Ny5mr8nYYE"
1063208201548701699,"RT @imillhiser No. No. No. No. No. No. No. No. Poliquin was ahead after the first round of counting was over. He lost after ALL votes were counted.This is such an irresponsible headline to write while Trump is specifically using confusion over vote counting to undercut democracy. https://t.co/0tKjjFmlJ9"
1063208201506758656,"RT @EdKrassen What do Republicans want so badly?For someone to replace Nancy Pelosi.What does Russia want so badly?For someone to replace Nancy Pelosi.What does Trump want so badly?For someone to replace Nancy Pelosi.HERE'S AN IDEA:LET'S NOT REPLACE NANCY PELOSI (@NancyPelosi)"
1063208201359888384,"RT @funder Full Stop. Trump is trying to expel an enemy of Erdogan’s from the US in the hopes that it will ease Turkish pressure on the Saudis for the Khashoggi murder. If Trump expels him, he will likely be murdered. Mike Flynn was offered $15M to kidnap same guy. Trump needs to resign."
1063208201292849153,"RT @Suesantha So now Schumer is blatantly telling members in Congress they need to ‘back off’ looking into facebooks involvements in the Russian collusion... so its not Trump but the democrats and mueller is getting richer on a bogus investigation. WTH is wrong with the republicans?Grow some!"
1063208200952963073,"RT @RealMattCouch Sarah Sanders Launches Blistering Press Release After CNN Hits Trump With Lawsuit https://t.co/cibKzwrChg"
1063208200806240257,"@LionelMedia  the New Trump TV (is there a ""new one""? youtube took down the old one)https://t.co/3F4stAAa9c"
1063208200667713536,"Maybe this is one of the reasons why Trump was particularly unhinged today. https://t.co/Q2zL7cWwot"
1063208200646914048,"As a clinician I am appalled by this possibility. I ask the same question will all of thes trump appointees....are they stupid, or are they evil? This seems evil. https://t.co/3jYTudMA28"
1063208200596537344,"RT @billmaher Before election, I told Trump voters, as soon as its over, the caravan will disappear from the news...see? And to the media (especially cable news) who say the caravan ""has disappeared from the news"" - you put it there! You are always doing Trump's bidding for him. #Enablers"
1063208200592392192,"RT @GeorgePapa19 Biggest upcoming developments in spygate: exposing both the U.K. and Australia’s spying and false information on Trump and I (maybe others too) they pushed to help obtain FISAs. As big, the Joseph Mifsud testimony on Capitol Hill. I trust he will explain his western intel contact"
1063208200474779654,"RT @MaddoxxMe Seems @JeffFlake is having another moment of conciousness..Senator Flake refuses to vote on any #Trump judicial picks until #GOP leaders allow a vote on legislation to #ProtectMuellerFINALLY !! JUSTICE!! #Trump is having the WORST WEEK EVER!! It. Is. AWESOME!! https://t.co/cXLkW3JREC"
1063208200244289536,"RT @CillizzaCNN ""So we picked up three or four Senate seats depending on how it all goes -- it's a big pickup."" -- TrumpRepublicans have netted 1 seat.  Their best case scenario +2.https://t.co/VVUTzngKLU"
1063208200135168002,"RT @billmaher Before election, I told Trump voters, as soon as its over, the caravan will disappear from the news...see? And to the media (especially cable news) who say the caravan ""has disappeared from the news"" - you put it there! You are always doing Trump's bidding for him. #Enablers"
1063208199719927808,"RT @4free_Ukraine Deep anxiety has started to set in for Trump and his family that Mueller is about to pounce after his self-imposed quiet period before the midterms, and that any number of Trump’s allies and family members may soon be indicted. https://t.co/NwsXUMi8fw"
1063208199677980674,"RT @tribelaw This delusional Trump tweet is yet another example of what psychologists call projection https://t.co/43A2ghtvkw"
1063208199539441665,"RT @DebraMessing DING! DING! DING! DING! THANK YOU Joy! Yes. A newcomer is NOT ready to be thrown into the shitshow that is the Trump Administration and be able to hit HARD from Day 1. https://t.co/DFn4ompxbE"
1063208199531233282,"Shout out Donald Trump... https://t.co/MX1bPPCbEk"
1063208199505887232,"RT @SenateNews Key U.S. Senate Republican says acting attorney general comfortable with Russia probe https://t.co/VBTaEQ3lL3 (Reuters)"
1063208199346638848,"RT @KenDilanianNBC Every time Trump maligns Robert Mueller in personal terms, I think of the fact that Mueller essentially volunteered for Vietnam, where he led men in combat and was wounded in action. While a strapping Trump was safe at home, having avoided the draft.  https://t.co/ERxPyrIXu6"
1063208199178747904,"@davidsirota Trump’s a phony!"
1063208199166152704,"RT @tribelaw Trump has another Lester Holt moment, this one even more explicitly admitting that he swapped out Sessions for Whitaker because he sees the whole Mueller investigation as illegal despite what courts have held. https://t.co/7vlAzyUvTI"
1063208198725881858,"RT @MalcolmNance I predicted on @Msnbc the first week of #JamalKhasoggi murder that the audio will be leaked or it’s release stopped if Trump promises to turn over #FetullahGulen, a US Resident. Turkey will completely roll over on MBS culpability if he is returned to Turkey (aka to his own death) https://t.co/H1QNm7yTbF"
1063208198679728128,"RT @MaxBoot First time Trump has referred to “inner workings” of Mueller investigation. What has his hatchet man Matt Whitaker told him? Whitaker now probably has full access to the files. https://t.co/G10GSu21QM"
1063208198642024448,"RT @kaitlancollins The White House announces President Trump will travel to California Saturday to meet with those impacted by the deadly fires."
1063208198218424326,"@daveweigel #2020Election can't get here soon enough‼️#VOTE @SenatorCollins OUT‼️#Maine deserves a senator who will represent all state representatives, not just the #Trump base, &amp; NO women‼️"
1063208198163689473,"@MollyJongFast Melanias idea of a Devil's Triangle is for her and Macron to do itand Trump is tied up and forced to watch with a ball gag in his mouth.LOL!"
1063208198054821889,"RT @WhiteHouse Not one of America's veterans should have to suffer through homelessness or unemployment. Programs at @DeptVetAffairs and @HUDgov helped nearly 54,000 veterans find permanent housing last year. How we're honoring our veterans' sacrifice: https://t.co/etC24plDTV https://t.co/l8PakS15v5"
1063208197786398722,"RT @AdamSchiff BREAKING: Hours after Democrats took the House, President Trump has forced Attorney General Sessions to resign, appointing a new acting attorney general who has suggested the Mueller investigation is a “witch hunt.” We have to protect Mueller before it is too late: add your name."
1063208197740204033,"RT @kylegriffin1 WH officials are struggling to understand the source of the fury fueling Trump's eruptions. ""This is a level of insanity I've never seen before,"" one ex-West Wing staffer told VF.""He's under a tremendous amount of mental stress,"" a prominent GOPer said. https://t.co/UrJsY1A7W8"
1063208197652127744,"@BourbonAndYou Hi Mick, thanks cause follow us💕🎁 Anti Trump T-shirt👇 Get Anti Trump shirt here 👇https://t.co/TlHdKxg9VcEnjoy!"
1063208197220065280,"RT @ddale8 How much lying did Donald Trump do in the run-up to the midterms?He made 815 false claims in one month. EIGHT HUNDRED FIFTEEN.It took him 286 days to make his first 815 false claims. He just did it in 31.https://t.co/l4prYiZT0F"
1063208197199155203,"@NPR That is a really misleading headline @NPR. Especially in the age of Trump"
1063208197064929281,"RT @CNN Vice President Mike Pence said the US will not require North Korea to provide a full list of its nuclear and missile sites before President Donald Trump meets with dictator Kim Jong Un for a second summit slated for early next year https://t.co/76xoYSKZxU https://t.co/AtH5NirC9z"
1063208196557307904,"RT @carney Day 664 of the Trump presidency: No Wall, Navarro shackled, trade ""truce"" with China looming...but don't worry they're going to do ""prison reform"" https://t.co/72e0yU8blY via @BreitbartNews"
1063208196322545664,"RT @AnnaApp91838450 https://t.co/xCCxp26e1gBette Your Nothing But A Washed Up Hollywood Actress Starved For 5 Min More Of Fame! Attacking 1st Lady Melania🙏Whom You Couldn't Hold Candle To💥1st Lady Full Of ClassGrace!Shut The Freak UpBette💯Full Of Hate!SHARE 🙏RT#MAGA❤#1stLadyMelania"
1063208195802447872,"@jdawsey1 Trump swore an oath to uphold tge constitution. ....how's that working out? Not so good he tramples 1st AM constantly"
1063208195647332352,"RT @nancylee2016 ""I want to protect America, I want to protect the citizens of America. Your hopes are my hopes. Your dreams are my dream."" President Trump speaking at Youngstown, OH.I love you Mr President @realDonaldTrump. https://t.co/TIJlj4epZJ"
1063208195441741825,"RT @TeamPelosi If Trump pulls out of the #ParisAgreement, the US will join just two other countries—versus the 195 committed to action on climate change. https://t.co/JouehfiQVS"
1063208195412426752,"RT @UberDick @JackPosobiec @VirginiaMAGAKAG Jim Acosta has been trying to martyr himself on the altar of the MSM since day one.  Trump isn't kicking the media out of the WH, he's kicking an A-hole out of the WH.  Send a reporter with manners, CNN.  If you have one."
1063208195378700288,"RT @AnthemRespect 1) I do not like Avenatti.2) He has been despicable to Trump.3) He was despicable to Kavanaugh.4) He promoted lies &amp; presumption of guilt.I am a die hard Trump supporter, and we need to give him the presumption of innocence.He is an American that deserves due process. https://t.co/YUjBPog8QT"
1063208195177369600,"RT @markknoller WH confirms Pres Trump will travel to California on Saturday to meet with people impacted by the wildfires."
1063208195110379520,"RT @DearAuntCrabby Trump’s Personal Writer Declares: “Trump is going to resign and declare victory before Mueller and Congress leave him no choice” - https://t.co/G0EPm3rU7D"
1063208194846138368,"In 1973 the Illuminati card game it predicts Donald trump president  to everything and the reason we can predict the future is cuz we’re in the past nigga look at the horrible things that happened. Because niggas like you @jamodrik better be glad time travel real https://t.co/uqSIL6IBJq"
1063208194825162752,"RT @peterbakernyt In his attack today, Trump says Mueller ""worked for Obama for 8 years."" Actually, Mueller, a Republican, was appointed FBI director by Bush and worked for him for more than 7 years. His 10-year term continued into Obama and was extended 2 years by both parties in the Senate."
1063208194254794762,"RT @ananavarro In 1 day, Trump claimed: -Folks voted, then went to their cars, changed clothes, &amp; voted again-Folks need ID to buy cereal at grocery store-Now, he’s drunk-tweeting sober, againIs it still politically incorrect to wonder if he’s insane or senile? Asking for a friend...🤦🏻‍♀️ https://t.co/7fX7Gv4OcS"
1063208194204422145,"@realDonaldTrump What universities? Trump u? It went belly up."
1063208194107981824,"RT @ACLU When @SenSchumer says including $1.6 billion for Trump's border wall in December budget negotiations is inevitable, he's wrong. The budget is not set in stone: Senate Democrats have to approve it.The midterms were about fighting Trump’s anti-immigrant agenda, not giving in. https://t.co/GIh8vqYAEF"
1063208193789186049,"RT @awaken_to_maga Meme war!Post your favorite Trump memes, gifs, and vids.#MAGA#ShitPosthttps://t.co/wtp5qnUgAs"
1063208193688428544,"RT @BrandonN1271 Nicely put together!#Trump #MAGA #StopTheSteal #creepypornlawyer #ThursdayThoughts https://t.co/I2xDyNGc9G"
1063208192908369920,"RT @mehdirhasan Hey US media folks, here, I would argue immodestly, is how you interview a Trump supporter on Trump's lies:https://t.co/D8qElaic7o"
1063208192656715778,"The idea here is two-fold and fully caters to the Left.Number one, shame Trump voters so they don't support and reelect him. Number two, force folks on the Right to stop criticizing the Left and instead waste time ""calling out"" our side. A perfect plan for losing. https://t.co/NwR2miSlYd"
1063208192404946944,"RT @brycetache As I read all these stories of Trump raging around the White House, I don’t take any satisfaction in knowing he’s clearly unwell.I just want him gone.I want a return of decency. Morality. Empathy. Humanity.That’s all."
1063208192107134976,"RT @TheAtlantic Trump's latest attacks on Robert Mueller could be a sign that he received negative news from his legal team or that new indictments are coming down the pike, @NatashaBertrand reports: https://t.co/uLk7q6yYPM"
1063208191620603905,"RT @ddale8 How much lying did Donald Trump do in the run-up to the midterms?He made 815 false claims in one month. EIGHT HUNDRED FIFTEEN.It took him 286 days to make his first 815 false claims. He just did it in 31.https://t.co/l4prYiZT0F"
1063208191331377153,"RT @EyesWOaFace Congratulations to @BillyIdol on becoming a U.S. citizen. I heard he likes Trump? If true, not surprising, he was always anti establishment and right now the establishment is decidedly leftist or Globalist. Billy is a non conformist.https://t.co/ZeULTFy4zf"
1063208191264243712,"Trump endorses easing some mandatory sentencing laws - The Boston Globe https://t.co/otdxjcgip4"
1063208191100633095,"RT @olgaNYC1211 LET THIS SINK IN! In order for Trump to protect his personal financial investments w MbS and the Saudi regime he is willing to give Erdogan what he has wanted for a long time, Gulen, in order to make Turkey stop exposing the Saudi regimes role in the brutal murder of Khashoggi https://t.co/P9ZdA2VoG6"
1063208191000014849,"RT @doctorow #1yrago Study finds that people vote for strongman ""dominance"" leaders when they they feel out of control of their lives https://t.co/JgbHExUdMQ https://t.co/Hvf7nELC3w"
1063208190790328321,"RT @WhiteHouse Not one of America's veterans should have to suffer through homelessness or unemployment. Programs at @DeptVetAffairs and @HUDgov helped nearly 54,000 veterans find permanent housing last year. How we're honoring our veterans' sacrifice: https://t.co/etC24plDTV https://t.co/l8PakS15v5"
1063208190769287173,"RT @ABPatriotWriter CONGRATULATIONS GOVERNOR-ELECT @RonDeSantisFL. His win is the win of the night, cementing Florida as a Red-leaning state, taking back the FL Supreme Court, and putting Trump on track for Reelection #MAGA #RedWaveFL2018https://t.co/2GExtEISY1"
1063208190601510913,"RT @RepAdamSchiff Last night, Senate Republicans blocked a bill to protect Mueller. This morning, Trump showed again why we need it.  We will do everything in our power to protect the Mueller investigation, the independence of the Department of Justice, and the rule of law. https://t.co/o6soyKDGvg"
1063208190572093440,"RT @RealMAGASteve One of President @realDonaldTrump’s best lines came when he addressed the UN:“We will never surrender America’s sovereignty to an unelected unaccountable global bureaucracy. America is governed by Americans.                — President Trumphttps://t.co/c1Uv3AI6px"
1063208190404378625,"RT @Boyd_2650 https://t.co/uxA4FVabID🔴🔴OKAY GOP!🔴🔴You have had time to lick your wounds! It’s time to GET UP &amp; PLAN 4 2020! LOSERS should LEARN! So what have you learned from these midterms? You MUST have candidates who are conservative &amp; are proud of it &amp; support President Trump! 🇺🇸"
1063208190375014400,"RT @NCteacher100 Thank you for this information. This is scary. Bill Clinton wanted America to be like Bosnia, broke and dependent upon the UN for help and aid. President Trump is our savior during this time in history. https://t.co/kSplkfqPqk"
1063208190144241664,"RT @moneyries A man stood up and shouted, “Heil Hitler! Heil Trump!” during a Baltimore performance of “Fiddler on the Roof” last night. Audience members started running. “I’ll be honest, I was waiting to hear a gunshot. I thought, ‘Here we go,’” one said. https://t.co/Px5CtUOQtU"
1063208190039465984,"RT @WhiteHouse Not one of America's veterans should have to suffer through homelessness or unemployment. Programs at @DeptVetAffairs and @HUDgov helped nearly 54,000 veterans find permanent housing last year. How we're honoring our veterans' sacrifice: https://t.co/etC24plDTV https://t.co/l8PakS15v5"
1063208189485830144,"RT @SenSanders Here is the simple truth:We have a president who is a racist.A president who is a sexist.A president who is a homophobe.A president who is a xenophobe.And a president who is a religious bigot.We have got to confront that truth and reject Trump's bigotry."
1063208189229846528,"@gordonmurphydev @danpfeiffer She's certainly no worse than McConnell so sexism is definitely at play. That said, she's not a progressive, doesnt support #MedicareForAll, hasn't mentioned ANY plan 2 repeal the Trump tax cuts &amp; is even talking about PAYGO.I would like to see someone more militant as Speaker."
1063208189192298496,"RT @richardhine A tragedy and a farce: Death toll in #CaliforniaFires reaches 59, meanwhile Trump has burned through $220M of taxpayer money sending 5,000 troops to the Southern border to twiddle their thumbs awaiting what the Defense Sec. today admitted is a non-existent threat. via @Lawrence https://t.co/myYLaGQdfZ"
1063208188936359937,"RT @maddow ""Of his 43 appellate nominations, none are African-American... None are Latino. Only nine are women."" https://t.co/tG142EnJQl"
1063208188911198208,"RT @NicholsUprising Paul Ryan just blocked Ro Khanna’s proposal to end all US military aid to the Saudi-led coalition that is attacking Yemen with genocidal fury.There is no one more shameful in Washington than the Speaker.Not even Donald Trump. https://t.co/UIJ4WEsLrR"
1063208188806393856,"@realDonaldTrump So #Vets must interpret #Trump/#Republican cuts of 3,600 positions from #Veterans support programs equal to, ""those people not giving veterans the care or respect they deserve"".  Every time a #GOP member says the word, ""Veterans"", somewhere a Vet is getting screwed by #corruption"
1063208188739235840,"RT @EdKrassen What do Republicans want so badly?For someone to replace Nancy Pelosi.What does Russia want so badly?For someone to replace Nancy Pelosi.What does Trump want so badly?For someone to replace Nancy Pelosi.HERE'S AN IDEA:LET'S NOT REPLACE NANCY PELOSI (@NancyPelosi)"
1063208188588244992,"RT @ddale8 How much lying did Donald Trump do in the run-up to the midterms?He made 815 false claims in one month. EIGHT HUNDRED FIFTEEN.It took him 286 days to make his first 815 false claims. He just did it in 31.https://t.co/l4prYiZT0F"
1063208188496015360,"RT @jensinspired1 @RayPoetry I received my “Trump Chronicles” book finally! I’m so excited to read it over and over! Thank you for working to inspire and enlighten people with your wonderful talent. You are an American Treasure!"
1063208188122677254,"RT @SenSanders Here is the simple truth:We have a president who is a racist.A president who is a sexist.A president who is a homophobe.A president who is a xenophobe.And a president who is a religious bigot.We have got to confront that truth and reject Trump's bigotry."
1063208187703156736,"RT @mattersofmind @20committee @FoxNews @wikileaks IMO None of these things are a coincidence;11/7 Trump fires Sessions, appoints Whitaker11/8 Murdoch McConnell midnight Capitol meeting11/9 FoxNews goes dark11/10-13 Trump loses his shit &amp; blows off all duties11/15 Trump attacks Mueller A tale of a mole and legal jeopardy."
1063208187531268096,"RT @VP .@POTUS Trump and I will ALWAYS STAND for our Nation’s veterans. They are heroes! THANK YOU! https://t.co/nBD0Z3zSP6"
1063208187342417920,"Trump's trip to Europe was a complete disaster, and not because he acted like a boorish bully - Business Insider https://t.co/ceSqybVMel"
1063208187158020096,"RT @OMGno2trump Come on #MAGA.  Really? FOUR Mar-a-Lago members are Ambassadors now.  None of them are qualified.  That's called selling America out to rich people.  It's very dangerous. And we all know they paid Trump something extra for that. https://t.co/wAFHwozMuU"
1063208186595819520,"@Trump_myPOTUS @Alyssa_Milano @CAFireFound But I think I spoke too soon about you, and this tweet completely contradicts what you’re saying. https://t.co/ytb9INbsaV"
1063208186579042304,"President Trump’s DHS, Which Is Urging Americans To BECOME Preppers! - https://t.co/GY0uvm89Hj"
1063208186268852226,"RT @marklutchman Trump supporters have never been racist to me.But I can count on two hands how many times a white liberal has called me the ‘n’ word.The Democrats are the true racists, don’t be fooled.Who Agrees?"
1063208185853616128,"RT @durwoodg @gregjoneskeepup @markos It's seldom that I disagree with my friend Greg, but I'm all in on Pelosi. She is exactly the leader we need to take on trump and McConnell from a position of power. A skilled strategist and the one most responsible for us winning back the House by maintaining focus on healthcare"
1063208185262194689,"RT @DemocracyJourno President Trump Admits Acting Attorney General Matthew Whitaker Was Installed Over Robert Mueller's Russia Probe!  https://t.co/Km52KisTP1"
1063208184620466176,"RT @funder Full Stop. Trump is trying to expel an enemy of Erdogan’s from the US in the hopes that it will ease Turkish pressure on the Saudis for the Khashoggi murder. If Trump expels him, he will likely be murdered. Mike Flynn was offered $15M to kidnap same guy. Trump needs to resign."
1063208184611893249,"RT @mrdolcethecat Lana Marks, a handbag designer has been chosen by Trump to be the UN Embassador to South Africa. So her experience of picking out colors &amp; fabrics for handbags has prepared her to find solutions to issues that affect the wellbeing of millions of people???https://t.co/QDLT1rN9gf"
1063208183911587840,"RT @r_little_finger I’ve had so many friends, co-workers call me a racist for supporting Trump.I’ve been harassed, called names, had my car keyed. For supporting our President.  It’s OK. I’m on the right side of history.I know Trump is the greatest of my generation.Who else is with me?"
1063208183764852736,"The President and the Media Are a Match Made in Heaven via @thenation https://t.co/BZRuQDDAFG"
1063208182946791424,"@PrincessBravato They are scared of trump because if trump is taken down he has stuff on them to take them down with him. trump knows how to evade punishent and prison even though he may not read or understand the law he knows how to be a crminial and act like a leader of a mafia family."
1063208182904872961,"RT @SenSchumer The Trump Administration keeps cutting funding to let people know you can sign up for health insurance by Dec. 15. They don’t want you to know it’s happening. Now it’s on us: Tell your friends that you have one month to sign up for health insurance at https://t.co/n6WmsIabKw! https://t.co/eXB0o3q7ZB"
1063208182389063680,"RT @kylegriffin1 WH officials are struggling to understand the source of the fury fueling Trump's eruptions. ""This is a level of insanity I've never seen before,"" one ex-West Wing staffer told VF.""He's under a tremendous amount of mental stress,"" a prominent GOPer said. https://t.co/UrJsY1A7W8"
1063208182376529926,"RT @EdKrassen What do Republicans want so badly?For someone to replace Nancy Pelosi.What does Russia want so badly?For someone to replace Nancy Pelosi.What does Trump want so badly?For someone to replace Nancy Pelosi.HERE'S AN IDEA:LET'S NOT REPLACE NANCY PELOSI (@NancyPelosi)"
1063208182191771648,"@danpfeiffer The main argument is Pelosi should NOT be the VOICE of the democratic party for the next year. She sounds like a politician. She's not the right person to be the anti-Trump messenger. Listen to Pod Save America. They've basically said the same thing."
1063208181935960065,"RT @AnnaBD20 OANN Bucks Trend: Will Not Support Belligerent Trump-Hating Jackass Jim Acosta and CNN in Lawsuit Against White House. #CNNFakeNews #Acosta https://t.co/vtTPx4e5zH"
1063208181533474816,"RT @IngrahamAngle Trump understands that we either deal with China now, or in 10 years it will be the dominant global power.  There are many corp CEOs and Wall Street types who bet big on China—big mistake."
1063208181344555008,"RT @marklutchman Trump supporters have never been racist to me.But I can count on two hands how many times a white liberal has called me the ‘n’ word.The Democrats are the true racists, don’t be fooled.Who Agrees?"
1063208181273411585,"RT @MacMillerMemoir Malcolm only had one thing to say about Donald Trump https://t.co/WxiJPBFfjK"
1063208181235625985,"HOT TAKE: Donald Trump looks like a dingo that never learned how to read #HotTake"
1063208181210394624,"RT @funder Full Stop. Trump is trying to expel an enemy of Erdogan’s from the US in the hopes that it will ease Turkish pressure on the Saudis for the Khashoggi murder. If Trump expels him, he will likely be murdered. Mike Flynn was offered $15M to kidnap same guy. Trump needs to resign."
1063208181147598849,"RT @RealDLHughley Trump’s latest interview shows a president who’s in way over his head - Vox https://t.co/EyKVWXhrL5"
1063208181093068800,"Trump is laying ""fraud"" pipe for the 2020 election. Good grief, I can't imagine Trumpolini would even want to run again."
1063208180711211008,"FYI Trump is coming to California"
1063208180698832901,"RT @billmaher When something bad happens, its not complete until Trump tweets something heartless and ignorant about it - it ain't over till the fat baby zings - so of course he's blaming our fires on tree huggers. Does he know Thousand Oaks is a town and not actually a thousand oaks?"
1063208180149338112,"https://t.co/1e2KvuwsIITo all the pelosi lapdogs out there, you're the minority, she's as popular as Trump."
1063208180128333824,"RT @brhstanford -Makes it out of dire poverty all the way to Yale Med School-First surgeon EVER to separate conjoint twins-From the slums to a US cabinet official-Provides loads of scholarship money so poor kids can go to collegeBut he likes Trump so we have to remove his name from a school https://t.co/nwObxU7ILj"
1063208180099047424,"RT @thomaskaine5 I say that the democrats who oppose Pelosi as speaker should sit at the ""trump table""  with dunce caps on their heads @RepStephenLynch (MA)  @RepMarciaFudge (OH) @RepBillFoster  @RepBrianHiggins (NY)  @RepLindaSanchez (CA) @VanDrewForNJ   @JoeCunninghamSC  @MaxRose4NY"
1063208179918495744,"RT @BarbraStreisand Why isn’t this Trump administration doing anything about climate change? It’s happening faster than we thought and it has deadly effects on the planet  https://t.co/zn6J8nIhbT"
1063208179406753792,"RT @mmpadellan You may not like Nancy Pelosi, so you'd have THAT in common with trump.But she's tough as nails, and smart as hell. And she just led HUGE gains in the House.We NEED to get behind a leader who'll get it done. I'm #TeamPelosi.How about you?https://t.co/dgeciPfGDn"
1063208179348226048,"RT @ddale8 How much lying did Donald Trump do in the run-up to the midterms?He made 815 false claims in one month. EIGHT HUNDRED FIFTEEN.It took him 286 days to make his first 815 false claims. He just did it in 31.https://t.co/l4prYiZT0F"
1063208179163631616,"RT @billmaher Before election, I told Trump voters, as soon as its over, the caravan will disappear from the news...see? And to the media (especially cable news) who say the caravan ""has disappeared from the news"" - you put it there! You are always doing Trump's bidding for him. #Enablers"
1063208178932948992,"RT @Amy_Siskind Leave it to Dems:  we spend 2 years knocking doors, calling, texting, post-carding and donating to take the House. Then, when we finally have lawless Trump in our sights, we screw around with divisiveness and whether the most effective Congressional leader ever should lead. STOP!"
